Current	VoltageA (50mV/1000A)	uV-0.027	-3.339
22.308	-2.114
22.410	-2.224
22.512	-2.046
22.658	-1.074
22.760	-1.706
22.863	-0.966
22.966	-1.730
23.066	-1.422
23.213	-0.916
23.315	-1.922
23.416	-1.194
23.518	-2.069
23.622	-1.804
23.767	-2.137
23.868	-1.924
23.969	-2.242
24.073	-2.135
24.175	-2.241
24.320	-2.202
24.422	-2.233
24.525	-2.273
24.628	-2.230
24.728	-2.323
24.874	-2.225
24.978	-2.235
25.079	-2.180
25.182	-2.193
25.284	-2.174
25.429	-2.231
25.530	-2.163
25.633	-2.214
25.737	-2.091
25.837	-2.114
25.983	-2.171
26.086	-2.045
26.188	-2.066
26.288	-1.941
26.389	-2.076
26.537	-2.023
26.638	-2.096
26.740	-1.928
26.842	-2.072
26.944	-1.966
27.089	-1.989
27.193	-1.972
27.294	-1.859
27.396	-1.928
27.498	-1.856
27.643	-1.829
27.747	-1.806
27.848	-1.759
27.952	-1.781
28.052	-1.871
28.198	-1.760
28.300	-1.657
28.403	-1.711
28.504	-1.686
28.605	-1.709
28.757	-1.637
28.866	-1.664
28.970	-1.650
29.071	-1.469
29.172	-1.589
29.319	-1.581
29.420	-1.510
29.523	-1.527
29.625	-1.528
29.728	-1.406
29.872	-1.454
29.975	-1.447
30.075	-1.411
30.178	-1.438
30.280	-1.347
30.424	-1.285
30.527	-1.231
30.628	-1.341
30.732	-1.232
30.833	-1.451
30.978	-1.268
31.080	-1.049
31.181	-1.227
31.284	-1.151
31.386	-1.160
31.531	-1.158
31.632	-1.012
31.734	-1.060
31.836	-1.102
31.940	-1.075
32.083	-1.005
32.187	-0.957
32.288	-0.961
32.390	-0.893
32.490	-0.902
32.637	-0.930
32.737	-0.880
32.838	-0.790
32.942	-0.838
33.045	-0.771
33.190	-0.794
33.292	-0.715
33.393	-0.780
33.494	-0.725
33.597	-0.728
33.750	-0.610
33.859	-0.586
33.960	-0.769
34.061	-0.546
34.164	-0.565
34.310	-0.540
34.413	-0.415
34.513	-0.375
34.616	-0.431
34.718	-0.449
34.860	-0.375
34.962	-0.448
35.066	-0.289
35.169	-0.068
35.270	-0.150
35.417	-0.066
35.521	-0.128
35.619	-0.095
35.720	0.002
35.824	-0.188
35.969	0.059
36.069	0.237
36.171	0.219
36.276	0.091
36.378	0.250
36.522	0.723
36.626	0.351
36.727	0.349
36.829	0.403
36.929	0.555
37.076	0.553
37.177	0.726
37.278	0.680
37.378	0.797
37.481	1.024
37.627	1.129
37.729	1.321
37.831	1.377
37.934	1.596
38.033	2.008
38.180	1.931
38.282	2.343
38.383	2.456
38.484	2.750
38.586	2.978
38.730	3.191
38.833	3.600
38.931	3.923
39.036	4.301
39.137	4.656
39.282	5.048
39.383	5.739
39.485	6.134
39.587	7.455
39.690	7.126
39.834	7.649
39.936	8.344
40.038	9.130
40.139	9.786
40.240	10.518
40.385	11.072
40.487	12.170
